행정구역,업소명,소재지,전화번호,관리구분
경남 고성군,(주)대성종합가스,경남 고성군 고성읍 율대5길 15,055-0673-4641,용기+탱크+13kg용기
경남 고성군,(주)연합진흥공룡나라(통영)충전소,경남 고성군 대가면 통영대전고속도로 29,055-0674-2062,자동차충전
경남 고성군,(주)연합진흥 고성공룡나라(하남)충전소,경남 고성군 대가면 통영대전고속도로 32,055-0674-8062,자동차충전
경남 고성군,(주)대우에너지,경남 고성군 마암면 삼락1길 7,055-0674-6771,자동차충전
경남 고성군,공룡충전소,경남 고성군 회화면 남해안대로 4029,055-0672-3104,자동차충전
경남 고성군,옥수LPG,경남 고성군 회화면 남해안대로 4053,055-0673-4477,자동차충전
경남 김해시,구산럭키LPG충전소,경남 김해시 가야로 353,055-0336-2321,자동차충전
경남 김해시,럭키엘피지충전소,경남 김해시 금관대로 1047,055-0322-1919,자동차충전
경남 김해시,SK가스서김해LPG충전소,경남 김해시 금관대로 1112,055-0333-9689,자동차충전
경남 김해시,칠산충전소,경남 김해시 금관대로 916,055-0321-0070,자동차충전
경남 김해시,동양가스산업(주) 알뜰 서김해IC충전소,경남 김해시 금관대로 991,055-0325-0047,자동차충전
경남 김해시,(주)가온,경남 김해시 금관대로 994,055-0329-2603,자동차충전
경남 김해시,김해LPG,경남 김해시 김해대로 2625,055-0334-9466,용기+자동차+13kg용기
경남 김해시,이원 김해LPG충전소,경남 김해시 김해대로2567번길 38-14,055-0322-2311,용기+자동차+탱크+13kg용기
경남 김해시,관동가스충전소,경남 김해시 덕정로 3,055-0313-6622,자동차충전
경남 김해시,김해어방LPG충전소,경남 김해시 분성로 555(어방동),055-0327-2311,자동차충전
경남 김해시,부경에너지(주)알뜰제2충전소,경남 김해시 생림대로 162,055-0312-6690,자동차충전
경남 김해시,다인산업(주)장유충전소,경남 김해시 장유로 581,055-0344-6444,자동차충전
경남 김해시,장유LPG충전소,경남 김해시 장유로 61,055-0314-1003,자동차+13kg용기
경남 김해시,풀무원식품(주) 장유(부산방향)충전소,경남 김해시 장유로116번길 44-82,055-0313-2610,자동차충전
경남 김해시,제우스유화공업(주),경남 김해시 장유면 유하로 131(신주소없음),055-0314-8182,용기+탱크+13kg용기
경남 김해시,동창원IC충전소,경남 김해시 진영읍 김해대로 133,055-0346-0301,자동차충전
경남 김해시,서일산업(주)김해가스,경남 김해시 진영읍 본산로212번길 8,055-0345-0210,용기+탱크
경남 김해시,태영가스충전소,경남 김해시 진영읍 서부로 18,055-0345-6345,자동차충전
경남 김해시,구암충전소,경남 김해시 진영읍 여래리 977,,용기+자동차
경남 김해시,진영가스충전소,경남 김해시 진영읍 진산대로 108,055-0342-0057,자동차충전
경남 김해시,(주)경인석유 고속도로진영(상)주유소,경남 김해시 진영읍 하계로96번길 44-49,055-0342-0878,자동차충전
경남 김해시,(주)에스엔디유통,경남 김해시 진영읍 하계로96번길 94-4,,자동차충전
경남 김해시,비앤지(주),경남 김해시 한림면 김해대로 1565,055-0343-1370,자동차충전
경남 김해시,삼계LPG충전소,경남 김해시 한림면 김해대로 1604,055-0314-2311,자동차충전
경남 김해시,MS에너지(주),경남 김해시 한림면 한림로 1027,055-0345-1117,용기+자동차+탱크+13kg용기
경남 남해군,남해LPG충전소,경남 남해군 고현면 남해대로 3249,055-0864-8104,용기+자동차+13kg용기
경남 남해군,땡큐LPG,경남 남해군 남해읍 남해대로 2624,055-0864-1415,자동차충전
경남 남해군,대영엘피지충전소,경남 남해군 남해읍 남해대로 2675,055-0864-3304,자동차충전
경남 남해군,창선대교LPG충전소,경남 남해군 창선면 동부대로 2902,055-0867-3066,자동차충전
경남 밀양시,SK가스밀양에너지,경남 밀양시 밀양대로 1710(삼문동),055-0355-6700,용기+자동차+13kg용기
경남 밀양시,(주)태영,경남 밀양시 밀양대로 2248,055-0355-2235,자동차충전
경남 밀양시,(유)대광가스,경남 밀양시 부북면 밀양대로 1655,055-0356-3960,자동차충전
경남 밀양시,(주)티엔에프 하이웨이 충전소,경남 밀양시 산내면 밀양대로 4127,055-0351-0685,자동차충전
경남 밀양시,삼랑진가스충전소,경남 밀양시 삼량진로 323,055-0352-7999,자동차충전
경남 밀양시,밀양LPG충전소,경남 밀양시 상남면 밀양대로 1367,055-0327-2311,자동차충전
경남 밀양시,동구가스충전소,경남 밀양시 상남면 상남로 925,055-0355-2086,자동차충전
경남 밀양시,귀명충전소,경남 밀양시 하남읍 온천로 1842,055-0391-4886,자동차충전
경남 사천시,한일에너지,경남 사천시 곤명면 경서대로 3603,055-0853-8872,용기+자동차+탱크+13kg용기
경남 사천시,(주)남척가스,경남 사천시 곤명면 봉명로 295,055-0852-4706,용기+탱크+13kg용기
경남 사천시,와이엠21유통(주)사천(상)주유소,경남 사천시 곤양면 묵실길 31-11 사천휴게소,055-0854-6732,자동차충전
경남 사천시,와이엠21유통(주)사천(하)주유소,경남 사천시 곤양면 서삼로 619,055-0854-8622,자동차충전
경남 사천시,삼천포오렌지충전소,경남 사천시 벌용길 94,055-0833-9595,자동차충전
경남 사천시,(유)동아가스산업,경남 사천시 사천대로 718,055-0832-1801,용기+자동차+탱크+13kg용기
경남 사천시,사천엘피지충전소,경남 사천시 사천읍 사천대로 1783,,자동차충전
경남 사천시,(주)공항엘피지충전주유소,경남 사천시 사천읍 사천대로 2000,055-0853-0005,자동차충전
경남 사천시,남일에너지(유),경남 사천시 삼천포대교로 551,055-0835-7081,자동차충전
경남 사천시,삼천포가스충전소,경남 사천시 삼천포대교로 648,055-0835-0939,자동차충전
경남 사천시,남양에너지충전소,경남 사천시 서포면 사천대교로 490-7,055-0854-3003,용기+자동차+13kg용기
경남 사천시,태영가스충전소,경남 사천시 서포면 서포로 744,055-0853-5454,자동차충전
경남 사천시,학동충전소,"경남 사천시 정동면 상정대로 185-6,183-8번지",055-0855-0889,자동차충전
경남 사천시,서흥엘피지,경남 사천시 축동면 사천대로 2168,055-0854-5189,자동차충전
경남 산청군,(주)대교산청상충전소,경남 산청군 단성면 통영대전고속도로 76 산청휴게소,055-0973-5970,자동차충전
경남 산청군,(주)대교산청(하)충전소,경남 산청군 단성면 통영대전고속도로 77,055-0973-5970,자동차충전
경남 산청군,산청에너지,경남 산청군 산청읍 산수로 52,055-0973-6409,자동차충전
경남 산청군,동진가스,경남 산청군 신안면 원지로 78,055-0972-0651,자동차충전
경남 산청군,양촌엘피지충전소,경남 산청군 오부면 산청대로 2293(외15-10),055-0974-0081,자동차충전
경남 양산시,(주)연성에너지,경남 양산시 공단로 31,055-0912-9188,자동차충전
경남 양산시,풀무원식품(주) 양산(서울방향)충전소,경남 양산시 동면 목장길 15-50,055-0389-1750,자동차충전
경남 양산시,호포충전소,경남 양산시 동면 양산대로 11,055-0387-2261,자동차충전
경남 양산시,남양산충전소,"경남 양산시 동면 양산대로 542-20,1038-1번지",055-0384-3125,자동차충전
경남 양산시,신양산가스충전소,경남 양산시 명곡로 155,055-0386-0780,자동차충전
경남 양산시,물금LPG충전소,경남 양산시 물금읍 황산로 112,055-0388-1128,자동차충전
경남 양산시,(주)신성에너지,경남 양산시 산막공단로 12 (주)신성에너지,055-0385-4002,용기+자동차
경남 양산시,비학에너지(주),경남 양산시 상북면 양산대로 1510,055-0386-1190,자동차충전
경남 양산시,양산가스충전소,경남 양산시 상북면 양산대로 1565,055-0374-0569,자동차+13kg용기
경남 양산시,부경에너지(주)도륜대충전소,경남 양산시 상북면 양산대로 1835,055-0781-2900,용기+자동차+탱크+13kg용기
경남 양산시,"양산IC충전소(구,신화충전소)",경남 양산시 상북면 와곡강변길 28,055-0374-7735,자동차충전
경남 양산시,MS종합가스(주),경남 양산시 소주공단2길 48,055-0366-5522,용기+자동차+탱크+13kg용기
경남 양산시,동해고속충전소,경남 양산시 웅상대로 1000,055-0365-6999,자동차충전
경남 양산시,웅상LPG충전소,경남 양산시 웅상대로 1577 (용당동),055-0388-6663,자동차충전
경남 양산시,(주)영일,경남 양산시 유산공단4길 28-140,055-4880-4657,용기충전
경남 양산시,통도사(부산방향)충전소,경남 양산시 하북면 경부고속도로 31-1,055-0372-6163,자동차충전
경남 양산시,(주)신성에너지 통도가스충전소,경남 양산시 하북면 양산대로 2169,055-0375-2600,자동차충전
경남 의령군,정암LPG충전소,경남 의령군 의령읍 남강로 771 ,055-0572-5486,자동차충전
경남 의령군,의령가스충전소,경남 의령군 의령읍 백산로 89,055-0572-2515,자동차충전
경남 진주시,(주)대천주약충전소,경남 진주시 강남로 15 ,055-0758-5189,자동차충전
경남 진주시,금산엘피지충전소,경남 진주시 금산면 월아산로 1906,055-0756-0983,자동차충전
경남 진주시,주식회사에스피씨삼립진주(부산방향)충전소,경남 진주시 남해고속도로 194,055-0759-1028,자동차충전
경남 진주시,동원가스,경남 진주시 내동면 순환로 395,055-0759-6669,자동차충전
경남 진주시,(주)대창가스,경남 진주시 돗골로 61,055-0752-3330,용기+자동차+13kg용기
경남 진주시,진주LPG충전소,경남 진주시 말티고개로 46,055-0762-0041,용기+자동차+탱크+13kg용기+부탄
경남 진주시,유천LPG충전소,경남 진주시 말티고개로 69,055-0745-9398,자동차충전
경남 진주시,경남엘피가스충전소,경남 진주시 명석면 진주대로 1968,055-0743-6061,자동차충전
경남 진주시,두성유통(주)문산(순천방향)LPG충전소,경남 진주시 문산읍 남해고속도로 195,055-0761-2820,자동차충전
경남 진주시,대륙가스충전소,경남 진주시 문산읍 월아산로 1183,055-0761-6543,자동차충전
경남 진주시,동명가스충전소,경남 진주시 문산읍 진마대로 1062,055-0761-5355,자동차충전
경남 진주시,(주)명성에너지,경남 진주시 솔밭로 5,055-0752-4989,용기+자동차+13kg용기
경남 진주시,대림가스공업(주),경남 진주시 솔밭로31번길 6,055-0752-1234,용기+자동차+13kg용기
경남 진주시,합동가스,경남 진주시 솔밭로32번길 19 ,055-0752-8221,자동차충전
경남 진주시,진주개인택시운영회,경남 진주시 월아산로 2092 GS칼텍스 LPG,055-0755-0114,자동차충전
경남 진주시,(주)경양엘피지 미래로가스충전소,경남 진주시 정촌면 진주대로 249,055-0800-8813,자동차충전
경남 진주시,태일가스충전소,경남 진주시 진산로 161,055-0759-3223,자동차충전
경남 진주시,(주)성주에너지진주오렌지충전소,경남 진주시 진주대로 1298,055-0745-6607,자동차충전
경남 진주시,진주개인택시2충전소,경남 진주시 진주대로 1409,055-0742-6137,자동차충전
경남 진주시,대풍엘피가스,경남 진주시 진주대로 405,055-0755-5301,자동차+13kg용기
경남 진주시,(주)성홍가스서진주충전소,경남 진주시 판문로 194 ,055-0745-4121,자동차충전
경남 창녕군,남지IC충전소,경남 창녕군 남지읍 낙동로 579-4,055-0521-1331,자동차충전
경남 창녕군,대성종합가스,경남 창녕군 대지면 효정직교길 107,055-0532-0019,용기+자동차+탱크
경남 창녕군,(주)경성에너지,경남 창녕군 대합면 경남대로 5408,055-0532-2557,용기+자동차+탱크+13kg용기
경남 창녕군,제주비케이(주) 경남대로충전소,경남 창녕군 도천면 경남대로 3270,055-0536-3655,자동차충전
경남 창녕군,(주)경성에너지 영산충전소,경남 창녕군 영산면 영산장마로 733,055-0536-1811,자동차충전
경남 창녕군,(주)이엠석유영산(하)충전소,경남 창녕군 영산면 장척호수길 56-110 ,055-0521-3284,자동차충전
경남 창녕군,대흥가스충전소,경남 창녕군 창녕읍 창녕대로 142,055-0533-2889,자동차충전
경남 창원시 마산합포구,삼화가스충전소,경남 창원시 마산합포구 밤밭고개로 243,055-0222-4050,자동차충전
경남 창원시 마산합포구,마산개인택시복지충전소,경남 창원시 마산합포구 산호동2길 66 주택,055-0224-2104,자동차충전
경남 창원시 마산합포구,그린가스텍(주),경남 창원시 마산합포구 진동면 남해안대로 5422,055-0296-3651,용기+자동차+탱크+13kg용기
경남 창원시 마산합포구,(주)이엔에스적석산충전소,경남 창원시 마산합포구 진전면 남해안대로 4480 (주)이앤에스,055-0272-2225,자동차충전
경남 창원시 마산합포구,SK에너지 신포충전소,경남 창원시 마산합포구 해안대로 250,055-0243-8811,용기충전
경남 창원시 마산합포구,SK에너지 신포충전소,경남 창원시 마산합포구 해안대로 252,055-0243-8814,자동차충전
